EMS_0004,EMS_1126,EMS_0107,Limit
5.7,3,50,0.2
5.7,3,75,0.2
5.7,3,100,0.2
5.7,3,125,0.2
5.7,3,150,0.2
5.7,3,175,0.2
5.7,3,200,0.2
5.7,3,225,0.2
5.7,3,243,0.2
5.7,4,8,0.2
5.7,4,25,0.2
5.7,4,50,0.2
5.7,4,75,0.2
5.7,4,100,0.2
5.7,4,125,0.2
5.7,4,150,0.2
5.7,4,175,0.2
5.7,4,200,0.2
5.7,4,225,0.2
5.7,4,243,0.2
5.7,5,8,0.2
5.7,5,25,0.2
5.7,5,50,0.2
5.7,5,75,0.2
5.7,5,100,0.2
5.7,5,125,0.2
5.7,5,150,0.2
5.7,5,175,0.2
5.7,5,200,0.2
5.7,5,225,0.2
5.7,5,243,0.2
5.7,6,8,0.2
5.7,6,25,0.2
5.7,6,50,0.2
5.7,6,75,0.2
5.7,6,100,0.2
5.7,6,125,0.2
5.7,6,150,0.2
5.7,6,175,0.2
5.7,6,200,0.2
5.7,6,225,0.2
5.7,6,243,0.2
5.7,7,8,0.2
5.7,7,25,0.2
5.7,7,50,0.2
5.7,7,75,0.2
5.7,7,100,0.2
5.7,7,125,0.2
5.7,7,150,0.2
5.7,7,175,0.2
5.7,7,200,0.2
5.7,7,225,0.2
5.7,7,243,0.2
5.7,8,8,0.2
5.7,8,25,0.2
5.7,8,50,0.2
5.7,8,75,0.2
5.7,8,100,0.2
5.7,8,125,0.2
5.7,8,150,0.2
5.7,8,175,0.2
5.7,8,200,0.2
5.7,8,225,0.2
5.7,8,243,0.2
5.7,9,8,0.2
5.7,9,25,0.2
5.7,9,50,0.2
5.7,9,75,0.2
5.7,9,100,0.2
5.7,9,125,0.2
5.7,9,150,0.2
5.7,9,175,0.2
5.7,9,200,0.2
5.7,9,225,0.2
5.7,9,243,0.2
5.7,10,8,0.2
5.7,10,25,0.2
5.7,10,50,0.2
5.7,10,75,0.2
5.7,10,100,0.2
5.7,10,125,0.2
5.7,10,150,0.2
5.7,10,175,0.2
5.7,10,200,0.2
5.7,10,225,0.2
5.7,10,243,0.2
5.7,11,8,0.2
5.7,11,25,0.2
5.7,11,50,0.2
5.7,11,75,0.2
5.7,11,100,0.2
5.7,11,125,0.2
5.7,11,150,0.2
5.7,11,175,0.2
5.7,11,200,0.2
5.7,11,225,0.2
5.7,11,243,0.2
5.7,12,8,0.2
5.7,12,25,0.2
5.7,12,50,0.2
5.7,12,75,0.2
5.7,12,100,0.2
5.7,12,125,0.2
5.7,12,150,0.2
5.7,12,175,0.2
5.7,12,200,0.2
5.7,12,225,0.2
5.7,12,243,0.2
5.7,13,8,0.2
5.7,13,25,0.2
5.7,13,50,0.2
5.7,13,75,0.2
5.7,13,100,0.2
5.7,13,125,0.2
5.7,13,150,0.2
5.7,13,175,0.2
5.7,13,200,0.2
5.7,13,225,0.2
5.7,13,243,0.2
5.7,14,8,0.2
5.7,14,25,0.2
5.7,14,50,0.2
5.7,14,75,0.2
5.7,14,100,0.2
5.7,14,125,0.2
5.7,14,150,0.2
5.7,14,175,0.2
5.7,14,200,0.2
5.7,14,225,0.2
5.7,14,243,0.2
5.7,15,8,0.2
5.7,15,25,0.2
5.7,15,50,0.2
5.7,15,75,0.2
5.7,15,100,0.2
5.7,15,125,0.2
5.7,15,150,0.2
5.7,15,175,0.2
5.7,15,200,0.2
5.7,15,225,0.2
5.7,15,243,0.2
5.7,16,8,0.2
5.7,16,25,0.2
5.7,16,50,0.2
5.7,16,75,0.2
5.7,16,100,0.2
5.7,16,125,0.2
5.7,16,150,0.2
5.7,16,175,0.2
5.7,16,200,0.2
5.7,16,225,0.2
5.7,16,243,0.2
5.7,17,8,0.2
5.7,17,25,0.2
5.7,17,50,0.2
5.7,17,75,0.2
5.7,17,100,0.2
5.7,17,125,0.2
5.7,17,150,0.2
5.7,17,175,0.2
5.7,17,200,0.2
5.7,17,225,0.2
5.7,17,243,0.2
5.7,18,8,0.2
5.7,18,25,0.2
5.7,18,50,0.2
5.7,18,75,0.2
5.7,18,100,0.2
5.7,18,125,0.2
5.7,18,150,0.2
5.7,18,175,0.2
5.7,18,200,0.2
5.7,18,225,0.2
5.7,18,243,0.2
5.7,19,8,0.2
5.7,19,25,0.2
5.7,19,50,0.2
5.7,19,75,0.2
5.7,19,100,0.2
5.7,19,125,0.2
5.7,19,150,0.2
5.7,19,175,0.2
5.7,19,200,0.2
5.7,19,225,0.3
5.7,19,243,0.3
5.7,20,8,0.2
5.7,20,25,0.2
5.7,20,50,0.2
5.7,20,75,0.2
5.7,20,100,0.2
5.7,20,125,0.2
5.7,20,150,0.2
5.7,20,175,0.2
5.7,20,200,0.3
5.7,20,225,0.3
5.7,20,243,0.3
5.8,0.05,8,0.2
5.8,0.05,25,0.2
5.8,0.05,50,0.2
5.8,0.05,75,0.2
5.8,0.05,100,0.2
5.8,0.05,125,0.2
5.8,0.05,150,0.2
5.8,0.05,175,0.2
5.8,0.05,200,0.2
5.8,0.05,225,0.2
5.8,0.05,243,0.2
5.8,1,8,0.2
5.8,1,25,0.2
5.8,1,50,0.2
5.8,1,75,0.2
5.8,1,100,0.2
5.8,1,125,0.2
5.8,1,150,0.2
5.8,1,175,0.2
5.8,1,200,0.2
5.8,1,225,0.2
5.8,1,243,0.2
5.8,2,8,0.2
5.8,2,25,0.2
5.8,2,50,0.2
5.8,2,75,0.2
5.8,2,100,0.2
5.8,2,125,0.2
5.8,2,150,0.2
5.8,2,175,0.2
5.8,2,200,0.2
5.8,2,225,0.2
5.8,2,243,0.2
5.8,3,8,0.2
5.8,3,25,0.2
5.8,3,50,0.2
5.8,3,75,0.2
5.8,3,100,0.2
5.8,3,125,0.2
5.8,3,150,0.2
5.8,3,175,0.2
5.8,3,200,0.2
5.8,3,225,0.2
5.8,3,243,0.2
5.8,4,8,0.2
5.8,4,25,0.2
5.8,4,50,0.2
5.8,4,75,0.2
5.8,4,100,0.2
5.8,4,125,0.2
5.8,4,150,0.2
5.8,4,175,0.2
5.8,4,200,0.2
5.8,4,225,0.2
5.8,4,243,0.2
5.8,5,8,0.2
5.8,5,25,0.2
5.8,5,50,0.2
5.8,5,75,0.2
5.8,5,100,0.2
5.8,5,125,0.2
5.8,5,150,0.2
5.8,5,175,0.2
5.8,5,200,0.2
5.8,5,225,0.2
5.8,5,243,0.2
5.8,6,8,0.2
5.8,6,25,0.2
5.8,6,50,0.2
5.8,6,75,0.2
5.8,6,100,0.2
5.8,6,125,0.2
5.8,6,150,0.2
5.8,6,175,0.2
5.8,6,200,0.2
5.8,6,225,0.2
5.8,6,243,0.2
5.8,7,8,0.2
5.8,7,25,0.2
5.8,7,50,0.2
5.8,7,75,0.2
5.8,7,100,0.2
5.8,7,125,0.2
5.8,7,150,0.2
5.8,7,175,0.2
5.8,7,200,0.2
5.8,7,225,0.2
5.8,7,243,0.2
5.8,8,8,0.2
5.8,8,25,0.2
5.8,8,50,0.2
5.8,8,75,0.2
5.8,8,100,0.2
5.8,8,125,0.2
5.8,8,150,0.2
5.8,8,175,0.2
5.8,8,200,0.2
5.8,8,225,0.2
5.8,8,243,0.2
5.8,9,8,0.2
5.8,9,25,0.2
5.8,9,50,0.2
5.8,9,75,0.2
5.8,9,100,0.2
5.8,9,125,0.2
5.8,9,150,0.2
5.8,9,175,0.2
5.8,9,200,0.2
5.8,9,225,0.2
5.8,9,243,0.2
5.8,10,8,0.2
5.8,10,25,0.2
5.8,10,50,0.2
5.8,10,75,0.2
5.8,10,100,0.2
5.8,10,125,0.2
5.8,10,150,0.2
5.8,10,175,0.2
5.8,10,200,0.2
5.8,10,225,0.2
5.8,10,243,0.2
5.8,11,8,0.2
5.8,11,25,0.2
5.8,11,50,0.2
5.8,11,75,0.2
5.8,11,100,0.2
5.8,11,125,0.2
5.8,11,150,0.2
5.8,11,175,0.2
5.8,11,200,0.2
5.8,11,225,0.2
5.8,11,243,0.2
5.8,12,8,0.2
5.8,12,25,0.2
5.8,12,50,0.2
5.8,12,75,0.2
5.8,12,100,0.2
5.8,12,125,0.2
5.8,12,150,0.2
5.8,12,175,0.2
5.8,12,200,0.2
5.8,12,225,0.2
5.8,12,243,0.2
5.8,13,8,0.2
5.8,13,25,0.2
5.8,13,50,0.2
5.8,13,75,0.2
5.8,13,100,0.2
5.8,13,125,0.2
5.8,13,150,0.2
5.8,13,175,0.2
5.8,13,200,0.2
5.8,13,225,0.2
5.8,13,243,0.2
5.8,14,8,0.2
5.8,14,25,0.2
5.8,14,50,0.2
5.8,14,75,0.2
5.8,14,100,0.2
5.8,14,125,0.2
5.8,14,150,0.2
5.8,14,175,0.2
5.8,14,200,0.2
5.8,14,225,0.2
5.8,14,243,0.3
5.8,15,8,0.2
5.8,15,25,0.2
5.8,15,50,0.2
5.8,15,75,0.2
5.8,15,100,0.2
5.8,15,125,0.2
5.8,15,150,0.2
5.8,15,175,0.2
5.8,15,200,0.3
5.8,15,225,0.3
5.8,15,243,0.3
5.8,16,8,0.2
5.8,16,25,0.2
5.8,16,50,0.2
5.8,16,75,0.2
5.8,16,100,0.2
5.8,16,125,0.2
5.8,16,150,0.2
5.8,16,175,0.3
5.8,16,200,0.3
5.8,16,225,0.3
5.8,16,243,0.3
5.8,17,8,0.2
5.8,17,25,0.2
5.8,17,50,0.2
5.8,17,75,0.2
5.8,17,100,0.2
5.8,17,125,0.2
5.8,17,150,0.3
5.8,17,175,0.3
5.8,17,200,0.3
5.8,17,225,0.3
5.8,17,243,0.3
5.8,18,8,0.2
5.8,18,25,0.2
5.8,18,50,0.2
5.8,18,75,0.2
5.8,18,100,0.2
5.8,18,125,0.2
5.8,18,150,0.3
5.8,18,175,0.3
5.8,18,200,0.3
5.8,18,225,0.3
5.8,18,243,0.3
5.8,19,8,0.2
5.8,19,25,0.2
5.8,19,50,0.2
5.8,19,75,0.2
5.8,19,100,0.2
5.8,19,125,0.3
5.8,19,150,0.3
5.8,19,175,0.3
5.8,19,200,0.3
5.8,19,225,0.3
5.8,19,243,0.3
5.8,20,8,0.2
5.8,20,25,0.2
5.8,20,50,0.2
5.8,20,75,0.2
5.8,20,100,0.2
5.8,20,125,0.3
5.8,20,150,0.3
5.8,20,175,0.3
5.8,20,200,0.3
5.8,20,225,0.4
5.8,20,243,0.4
5.9,0.05,8,0.2
5.9,0.05,25,0.2
5.9,0.05,50,0.2
5.9,0.05,75,0.2
5.9,0.05,100,0.2
5.9,0.05,125,0.2
5.9,0.05,150,0.2
5.9,0.05,175,0.2
5.9,0.05,200,0.2
5.9,0.05,225,0.2
5.9,0.05,243,0.2
5.9,1,8,0.2
5.9,1,25,0.2
5.9,1,50,0.2
5.9,1,75,0.2
5.9,1,100,0.2
5.9,1,125,0.2
5.9,1,150,0.2
5.9,1,175,0.2
5.9,1,200,0.2
5.9,1,225,0.2
5.9,1,243,0.2
5.9,2,8,0.2
5.9,2,25,0.2
5.9,2,50,0.2
5.9,2,75,0.2
5.9,2,100,0.2
5.9,2,125,0.2
5.9,2,150,0.2
5.9,2,175,0.2
5.9,2,200,0.2
5.9,2,225,0.2
5.9,2,243,0.2
5.9,3,8,0.2
5.9,3,25,0.2
5.9,3,50,0.2
5.9,3,75,0.2
5.9,3,100,0.2
5.9,3,125,0.2
5.9,3,150,0.2
5.9,3,175,0.2
5.9,3,200,0.2
5.9,3,225,0.2
5.9,3,243,0.2
5.9,4,8,0.2
5.9,4,25,0.2
5.9,4,50,0.2
5.9,4,75,0.2
5.9,4,100,0.2
5.9,4,125,0.2
5.9,4,150,0.2
5.9,4,175,0.2
5.9,4,200,0.2
5.9,4,225,0.2
5.9,4,243,0.2
5.9,5,8,0.2
5.9,5,25,0.2
5.9,5,50,0.2
5.9,5,75,0.2
5.9,5,100,0.2
5.9,5,125,0.2
5.9,5,150,0.2
5.9,5,175,0.2
5.9,5,200,0.2
5.9,5,225,0.2
5.9,5,243,0.2
5.9,6,8,0.2
5.9,6,25,0.2
5.9,6,50,0.2
5.9,6,75,0.2
5.9,6,100,0.2
5.9,6,125,0.2
5.9,6,150,0.2
5.9,6,175,0.2
5.9,6,200,0.2
5.9,6,225,0.2
5.9,6,243,0.2
5.9,7,8,0.2
5.9,7,25,0.2
5.9,7,50,0.2
5.9,7,75,0.2
5.9,7,100,0.2
5.9,7,125,0.2
5.9,7,150,0.2
5.9,7,175,0.2
5.9,7,200,0.2
5.9,7,225,0.2
5.9,7,243,0.2
5.9,8,8,0.2
5.9,8,25,0.2
5.9,8,50,0.2
5.9,8,75,0.2
5.9,8,100,0.2
5.9,8,125,0.2
5.9,8,150,0.2
5.9,8,175,0.2
5.9,8,200,0.2
5.9,8,225,0.2
5.9,8,243,0.2
5.9,9,8,0.2
5.9,9,25,0.2
5.9,9,50,0.2
5.9,9,75,0.2
5.9,9,100,0.2
5.9,9,125,0.2
5.9,9,150,0.2
5.9,9,175,0.2
5.9,9,200,0.2
5.9,9,225,0.2
5.9,9,243,0.2
5.9,10,8,0.2
5.9,10,25,0.2
5.9,10,50,0.2
5.9,10,75,0.2
5.9,10,100,0.2
5.9,10,125,0.2
5.9,10,150,0.2
5.9,10,175,0.2
5.9,10,200,0.2
5.9,10,225,0.2
5.9,10,243,0.2
5.9,11,8,0.2
5.9,11,25,0.2
5.9,11,50,0.2
5.9,11,75,0.2
5.9,11,100,0.2
5.9,11,125,0.2
5.9,11,150,0.2
5.9,11,175,0.2
5.9,11,200,0.2
5.9,11,225,0.3
5.9,11,243,0.3
5.9,12,8,0.2
5.9,12,25,0.2
5.9,12,50,0.2
5.9,12,75,0.2
5.9,12,100,0.2
5.9,12,125,0.2
5.9,12,150,0.2
5.9,12,175,0.2
5.9,12,200,0.3
5.9,12,225,0.3
5.9,12,243,0.3
5.9,13,8,0.2
5.9,13,25,0.2
5.9,13,50,0.2
5.9,13,75,0.2
5.9,13,100,0.2
5.9,13,125,0.2
5.9,13,150,0.3
5.9,13,175,0.3
5.9,13,200,0.3
5.9,13,225,0.3
5.9,13,243,0.3
5.9,14,8,0.2
5.9,14,25,0.2
5.9,14,50,0.2
5.9,14,75,0.2
5.9,14,100,0.2
5.9,14,125,0.2
5.9,14,150,0.3
5.9,14,175,0.3
5.9,14,200,0.3
5.9,14,225,0.3
5.9,14,243,0.3
5.9,15,8,0.2
5.9,15,25,0.2
5.9,15,50,0.2
5.9,15,75,0.2
5.9,15,100,0.2
5.9,15,125,0.3
5.9,15,150,0.3
5.9,15,175,0.3
5.9,15,200,0.3
5.9,15,225,0.3
5.9,15,243,0.4
5.9,16,8,0.2
5.9,16,25,0.2
5.9,16,50,0.2
5.9,16,75,0.2
5.9,16,100,0.3
5.9,16,125,0.3
5.9,16,150,0.3
5.9,16,175,0.3
5.9,16,200,0.4
5.9,16,225,0.4
5.9,16,243,0.4
5.9,17,8,0.2
5.9,17,25,0.2
5.9,17,50,0.2
5.9,17,75,0.2
5.9,17,100,0.3
5.9,17,125,0.3
5.9,17,150,0.3
5.9,17,175,0.4
5.9,17,200,0.4
5.9,17,225,0.4
5.9,17,243,0.4
5.9,18,8,0.2
5.9,18,25,0.2
5.9,18,50,0.2
5.9,18,75,0.3
5.9,18,100,0.3
5.9,18,125,0.3
5.9,18,150,0.3
5.9,18,175,0.4
5.9,18,200,0.4
5.9,18,225,0.4
5.9,18,243,0.4
5.9,19,8,0.2
5.9,19,25,0.2
5.9,19,50,0.2
5.9,19,75,0.3
5.9,19,100,0.3
5.9,19,125,0.3
5.9,19,150,0.4
5.9,19,175,0.4
5.9,19,200,0.4
5.9,19,225,0.4
5.9,19,243,0.5
5.9,20,8,0.2
5.9,20,25,0.2
5.9,20,50,0.2
5.9,20,75,0.3
5.9,20,100,0.3
5.9,20,125,0.4
5.9,20,150,0.4
5.9,20,175,0.4
5.9,20,200,0.4
5.9,20,225,0.5
5.9,20,243,0.5
6,0.05,8,0.2
6,0.05,25,0.2
6,0.05,50,0.2
6,0.05,75,0.2
6,0.05,100,0.2
6,0.05,125,0.2
6,0.05,150,0.2
6,0.05,175,0.2
6,0.05,200,0.2
6,0.05,225,0.2
6,0.05,243,0.2
6,1,8,0.2
6,1,25,0.2
6,1,50,0.2
6,1,75,0.2
6,1,100,0.2
6,1,125,0.2
6,1,150,0.2
6,1,175,0.2
6,1,200,0.2
6,1,225,0.2
6,1,243,0.2
6,2,8,0.2
6,2,25,0.2
6,2,50,0.2
6,2,75,0.2
6,2,100,0.2
6,2,125,0.2
6,2,150,0.2
6,2,175,0.2
6,2,200,0.2
6,2,225,0.2
6,2,243,0.2
6,3,8,0.2
6,3,25,0.2
6,3,50,0.2
6,3,75,0.2
6,3,100,0.2
6,3,125,0.2
6,3,150,0.2
6,3,175,0.2
6,3,200,0.2
6,3,225,0.2
6,3,243,0.2
6,4,8,0.2
6,4,25,0.2
6,4,50,0.2
6,4,75,0.2
6,4,100,0.2
6,4,125,0.2
6,4,150,0.2
6,4,175,0.2
6,4,200,0.2
6,4,225,0.2
6,4,243,0.2
6,5,8,0.2
6,5,25,0.2
6,5,50,0.2
6,5,75,0.2
6,5,100,0.2
6,5,125,0.2
6,5,150,0.2
6,5,175,0.2
6,5,200,0.2
6,5,225,0.2
6,5,243,0.2
6,6,8,0.2
6,6,25,0.2
6,6,50,0.2
6,6,75,0.2
6,6,100,0.2
6,6,125,0.2
6,6,150,0.2
6,6,175,0.2
6,6,200,0.2
6,6,225,0.2
6,6,243,0.2
6,7,8,0.2
6,7,25,0.2
6,7,50,0.2
6,7,75,0.2
6,7,100,0.2
6,7,125,0.2
6,7,150,0.2
6,7,175,0.2
6,7,200,0.2
6,7,225,0.2
6,7,243,0.2
6,8,8,0.2
6,8,25,0.2
6,8,50,0.2
6,8,75,0.2
6,8,100,0.2
6,8,125,0.2
6,8,150,0.2
6,8,175,0.2
6,8,200,0.2
6,8,225,0.2
6,8,243,0.2
6,9,8,0.2
6,9,25,0.2
6,9,50,0.2
6,9,75,0.2
6,9,100,0.2
6,9,125,0.2
6,9,150,0.2
6,9,175,0.2
6,9,200,0.3
6,9,225,0.3
6,9,243,0.3
6,10,8,0.2
6,10,25,0.2
6,10,50,0.2
6,10,75,0.2
6,10,100,0.2
6,10,125,0.2
6,10,150,0.2
6,10,175,0.3
6,10,200,0.3
6,10,225,0.3
6,10,243,0.3
6,11,8,0.2
6,11,25,0.2
6,11,50,0.2
6,11,75,0.2
6,11,100,0.2
6,11,125,0.3
6,11,150,0.3
6,11,175,0.3
6,11,200,0.3
6,11,225,0.3
6,11,243,0.3
6,12,8,0.2
6,12,25,0.2
6,12,50,0.2
6,12,75,0.2
6,12,100,0.3
6,12,125,0.3
6,12,150,0.3
6,12,175,0.3
6,12,200,0.3
6,12,225,0.4
6,12,243,0.4
6,13,8,0.2
6,13,25,0.2
6,13,50,0.2
6,13,75,0.2
6,13,100,0.3
6,13,125,0.3
6,13,150,0.3
6,13,175,0.3
6,13,200,0.4
6,13,225,0.4
6,13,243,0.4
6,14,8,0.2
6,14,25,0.2
6,14,50,0.2
6,14,75,0.3
6,14,100,0.3
6,14,125,0.3
6,14,150,0.4
6,14,175,0.4
6,14,200,0.4
6,14,225,0.4
6,14,243,0.4
6,15,8,0.2
6,15,25,0.2
6,15,50,0.2
6,15,75,0.3
6,15,100,0.3
6,15,125,0.3
6,15,150,0.4
6,15,175,0.4
6,15,200,0.4
6,15,225,0.4
6,15,243,0.5
6,16,8,0.2
6,16,25,0.2
6,16,50,0.3
6,16,75,0.3
6,16,100,0.3
6,16,125,0.4
6,16,150,0.4
6,16,175,0.4
6,16,200,0.5
6,16,225,0.5
6,16,243,0.5
6,17,8,0.2
6,17,25,0.2
6,17,50,0.3
6,17,75,0.3
6,17,100,0.4
6,17,125,0.4
6,17,150,0.4
6,17,175,0.5
6,17,200,0.5
6,17,225,0.5
6,17,243,0.5
6,18,8,0.2
6,18,25,0.2
6,18,50,0.3
6,18,75,0.3
6,18,100,0.4
6,18,125,0.4
6,18,150,0.5
6,18,175,0.5
6,18,200,0.5
6,18,225,0.5
6,18,243,0.6
6,19,8,0.3
6,19,25,0.2
6,19,50,0.3
6,19,75,0.4
6,19,100,0.4
6,19,125,0.4
6,19,150,0.5
6,19,175,0.5
6,19,200,0.5
6,19,225,0.6
6,19,243,0.6
6,20,8,0.3
6,20,25,0.3
6,20,50,0.3
6,20,75,0.4
6,20,100,0.4
6,20,125,0.5
6,20,150,0.5
6,20,175,0.5
6,20,200,0.6
6,20,225,0.6
6,20,243,0.6
6.1,0.05,8,0.2
6.1,0.05,25,0.2
6.1,0.05,50,0.2
6.1,0.05,75,0.2
6.1,0.05,100,0.2
6.1,0.05,125,0.2
6.1,0.05,150,0.2
6.1,0.05,175,0.2
6.1,0.05,200,0.2
6.1,0.05,225,0.2
6.1,0.05,243,0.2
6.1,1,8,0.2
6.1,1,25,0.2
6.1,1,50,0.2
6.1,1,75,0.2
6.1,1,100,0.2
6.1,1,125,0.2
6.1,1,150,0.2
6.1,1,175,0.2
6.1,1,200,0.2
6.1,1,225,0.2
6.1,1,243,0.2
6.1,2,8,0.2
6.1,2,25,0.2
6.1,2,50,0.2
6.1,2,75,0.2
6.1,2,100,0.2
6.1,2,125,0.2
6.1,2,150,0.2
6.1,2,175,0.2
6.1,2,200,0.2
6.1,2,225,0.2
6.1,2,243,0.2
6.1,3,8,0.2
6.1,3,25,0.2
6.1,3,50,0.2
6.1,3,75,0.2
6.1,3,100,0.2
6.1,3,125,0.2
6.1,3,150,0.2
6.1,3,175,0.2
6.1,3,200,0.2
6.1,3,225,0.2
6.1,3,243,0.2
6.1,4,8,0.2
6.1,4,25,0.2
6.1,4,50,0.2
6.1,4,75,0.2
6.1,4,100,0.2
6.1,4,125,0.2
6.1,4,150,0.2
6.1,4,175,0.2
6.1,4,200,0.2
6.1,4,225,0.2
6.1,4,243,0.2
6.1,5,8,0.2
6.1,5,25,0.2
6.1,5,50,0.2
6.1,5,75,0.2
6.1,5,100,0.2
6.1,5,125,0.2
6.1,5,150,0.2
6.1,5,175,0.2
6.1,5,200,0.2
6.1,5,225,0.2
6.1,5,243,0.2
6.1,6,8,0.2
6.1,6,25,0.2
6.1,6,50,0.2
6.1,6,75,0.2
6.1,6,100,0.2
6.1,6,125,0.2
6.1,6,150,0.2
6.1,6,175,0.2
6.1,6,200,0.2
6.1,6,225,0.2
6.1,6,243,0.2
6.1,7,8,0.2
6.1,7,25,0.2
6.1,7,50,0.2
6.1,7,75,0.2
6.1,7,100,0.2
6.1,7,125,0.2
6.1,7,150,0.2
6.1,7,175,0.2
6.1,7,200,0.3
6.1,7,225,0.3
6.1,7,243,0.3
6.1,8,8,0.2
6.1,8,25,0.2
6.1,8,50,0.2
6.1,8,75,0.2
6.1,8,100,0.2
6.1,8,125,0.2
6.1,8,150,0.3
6.1,8,175,0.3
6.1,8,200,0.3
6.1,8,225,0.3
6.1,8,243,0.3
6.1,9,8,0.2
6.1,9,25,0.2
6.1,9,50,0.2
6.1,9,75,0.2
6.1,9,100,0.2
6.1,9,125,0.3
6.1,9,150,0.3
6.1,9,175,0.3
6.1,9,200,0.3
6.1,9,225,0.3
6.1,9,243,0.4
6.1,10,8,0.2
6.1,10,25,0.2
6.1,10,50,0.2
6.1,10,75,0.2
6.1,10,100,0.3
6.1,10,125,0.3
6.1,10,150,0.3
6.1,10,175,0.3
6.1,10,200,0.4
6.1,10,225,0.4
6.1,10,243,0.4
6.1,11,8,0.2
6.1,11,25,0.2
6.1,11,50,0.2
6.1,11,75,0.3
6.1,11,100,0.3
6.1,11,125,0.3
6.1,11,150,0.4
6.1,11,175,0.4
6.1,11,200,0.4
6.1,11,225,0.4
6.1,11,243,0.4
6.1,12,8,0.2
6.1,12,25,0.2
6.1,12,50,0.2
6.1,12,75,0.3
6.1,12,100,0.3
6.1,12,125,0.4
6.1,12,150,0.4
6.1,12,175,0.4
6.1,12,200,0.4
6.1,12,225,0.5
6.1,12,243,0.5
6.1,13,8,0.2
6.1,13,25,0.2
6.1,13,50,0.3
6.1,13,75,0.3
6.1,13,100,0.4
6.1,13,125,0.4
6.1,13,150,0.4
6.1,13,175,0.4
6.1,13,200,0.5
6.1,13,225,0.5
6.1,13,243,0.5
6.1,14,8,0.2
6.1,14,25,0.2
6.1,14,50,0.3
6.1,14,75,0.3
6.1,14,100,0.4
6.1,14,125,0.4
6.1,14,150,0.5
6.1,14,175,0.5
6.1,14,200,0.5
6.1,14,225,0.5
6.1,14,243,0.6
6.1,15,8,0.2
6.1,15,25,0.2
6.1,15,50,0.3
6.1,15,75,0.4
6.1,15,100,0.4
6.1,15,125,0.4
6.1,15,150,0.5
6.1,15,175,0.5
6.1,15,200,0.6
6.1,15,225,0.6
6.1,15,243,0.6
6.1,16,8,0.2
6.1,16,25,0.3
6.1,16,50,0.3
6.1,16,75,0.4
6.1,16,100,0.4
6.1,16,125,0.5
6.1,16,150,0.5
6.1,16,175,0.6
6.1,16,200,0.6
6.1,16,225,0.6
6.1,16,243,0.6
6.1,17,8,0.3
6.1,17,25,0.3
6.1,17,50,0.3
6.1,17,75,0.4
6.1,17,100,0.5
6.1,17,125,0.5
6.1,17,150,0.6
6.1,17,175,0.6
6.1,17,200,0.6
6.1,17,225,0.7
6.1,17,243,0.7
6.1,18,8,0.3
6.1,18,25,0.3
6.1,18,50,0.4
6.1,18,75,0.4
6.1,18,100,0.5
6.1,18,125,0.5
6.1,18,150,0.6
6.1,18,175,0.6
6.1,18,200,0.7
6.1,18,225,0.7
6.1,18,243,0.7
6.1,19,8,0.3
6.1,19,25,0.3
6.1,19,50,0.4
6.1,19,75,0.5
6.1,19,100,0.5
6.1,19,125,0.6
6.1,19,150,0.6
6.1,19,175,0.7
6.1,19,200,0.7
6.1,19,225,0.7
6.1,19,243,0.8
6.1,20,8,0.3
6.1,20,25,0.3
6.1,20,50,0.4
6.1,20,75,0.5
6.1,20,100,0.5
6.1,20,125,0.6
6.1,20,150,0.6
6.1,20,175,0.7
6.1,20,200,0.7
6.1,20,225,0.8
6.1,20,243,0.8
6.2,0.05,8,0.2
6.2,0.05,25,0.2
6.2,0.05,50,0.2
6.2,0.05,75,0.2
6.2,0.05,100,0.2
6.2,0.05,125,0.2
6.2,0.05,150,0.2
6.2,0.05,175,0.2
6.2,0.05,200,0.2
6.2,0.05,225,0.2
6.2,0.05,243,0.2
6.2,1,8,0.2
6.2,1,25,0.2
6.2,1,50,0.2
6.2,1,75,0.2
6.2,1,100,0.2
6.2,1,125,0.2
6.2,1,150,0.2
6.2,1,175,0.2
6.2,1,200,0.2
6.2,1,225,0.2
6.2,1,243,0.2
6.2,2,8,0.2
6.2,2,25,0.2
6.2,2,50,0.2
6.2,2,75,0.2
6.2,2,100,0.2
6.2,2,125,0.2
6.2,2,150,0.2
6.2,2,175,0.2
6.2,2,200,0.2
6.2,2,225,0.2
6.2,2,243,0.2
6.2,3,8,0.2
6.2,3,25,0.2
6.2,3,50,0.2
6.2,3,75,0.2
6.2,3,100,0.2
6.2,3,125,0.2
6.2,3,150,0.2
6.2,3,175,0.2
6.2,3,200,0.2
6.2,3,225,0.2
6.2,3,243,0.2
6.2,4,8,0.2
6.2,4,25,0.2
6.2,4,50,0.2
6.2,4,75,0.2
6.2,4,100,0.2
6.2,4,125,0.2
6.2,4,150,0.2
6.2,4,175,0.2
6.2,4,200,0.2
6.2,4,225,0.2
6.2,4,243,0.2
6.2,5,8,0.2
6.2,5,25,0.2
6.2,5,50,0.2
6.2,5,75,0.2
6.2,5,100,0.2
6.2,5,125,0.2
6.2,5,150,0.2
6.2,5,175,0.2
6.2,5,200,0.2
6.2,5,225,0.2
6.2,5,243,0.3
6.2,6,8,0.2
6.2,6,25,0.2
6.2,6,50,0.2
6.2,6,75,0.2
6.2,6,100,0.2
6.2,6,125,0.2
6.2,6,150,0.2
